k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00143	0	0	0	0	0	0.00609	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	3.6876	7.2977	49.93116	49.81169	4.8571	53.94838	25.97814	23.91929	30.82509	12.66902	21.40235	35.70823	53.9609	20.76667	28.09234	6.02969	16.35783	13.089	31.66737	20.41863	43.4417	55.8926	20.23603	16.24463	12.45626	11.25121	52.74032	6.36265	9.38442	12.92822	27.0123	28.99801	19.03136	13.5094	9.11976	27.13702	57.34773	0.36578	25.83638	38.39984	0.09792	5.34597	9.87454	10.38206	69.49487	73.45692	3.60997	17.53364	38.35274	35.85205	18.04643	34.29847	26.88472	15.28142	2.43633	60.24054	9.03797	33.79157
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	2.12073	7.84926	0	0.00335	0.40004	0.61722	13.43147	1.87741	0	0.27938	0.67685	5.55929	7.39226	15.87046	1.50361	27.6115	2.91068	0	2.80462	0	4.86258	0	1.62522	18.55894	4.09753	6.8476	6.77542	8.65758	2.36246	25.29883	2.60356	33.20221	2.29471	14.53914	0.31801	0.7774	0.35544	1.49058	6.95384	27.96028	0.12842	6.42973	8.86985	26.26377	0.47825	0.66156	7.15613	14.05627	7.94309	3.99033	13.58498	12.41006	9.58639	27.8055	4.97948	0	5.7456	11.79725
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	0.06904	0.142	3.39466	0	7.89864	0	0	0	0.94814	6.0238	0	2.06412	5.18868	6.01742	0.10112	3.54765	5.72545	5.23405	15.33001	0	5.86778	0	2.5404	2.78548	3.19658	1.10385	0.53245	10.88417	0.60336	2.43372	4.91988	2.95226	0.30591	2.56557	4.18657	0	0	0	0	0	0.05787	5.99266	3.56789	3.0481	0	0	9.16182	6.66908	0	0	3.85024	11.1139	9.20351	2.65181	0.12205	0	3.37088	2.63372
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium	0.68271	1.8449	0.00195	0.01456	0.04464	4.97831	0.31445	2.02735	1.88977	0.04924	0.01045	14.2032	8.03572	6.76154	5.51195	0.03024	0.01269	0	0.00952	0.01117	5.12382	0.00129	2.71688	5.38984	7.01109	9.16718	0.87236	3.06751	14.74488	10.83814	0	3.46365	9.36858	10.10184	0.31411	0.01359	0	0.00938	0	0	0.04516	14.17476	6.84705	9.11312	0	0.00184	0.20584	5.31248	1.32254	8.27399	0.35249	5.09323	9.57197	24.03149	0.1197	13.579	4.67876	10.59854
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	0.82538	3.21054	1.87574	1.06381	0.02115	7.95808	17.46769	26.04598	6.27689	8.60322	0.00218	3.96496	2.10595	3.07945	7.8531	0	0	0.00734	9.72694	0.00085	0.01807	3.19721	1.7148	4.73235	7.38093	17.39025	1.42056	4.90509	2.7551	4.75861	6.62401	5.29146	10.13689	3.96528	4.4104	45.25295	0	9.52694	3.77022	0.02643	0.02266	3.71007	5.73862	2.77171	3.83692	3.16099	0.71995	2.68009	0	0	6.32147	4.99311	7.52913	3.73237	0.34212	1.82105	3.25482	2.77585
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum	24.78441	21.24092	0.4883	0.30057	24.45537	7.18398	11.35365	4.44536	1.42402	2.52654	15.4115	1.84034	1.0853	14.40455	26.0892	2.00265	1.67653	1.76566	6.82249	3.10697	18.48943	5.18991	2.3962	20.40963	41.2862	16.30524	1.35678	38.59488	5.11673	3.63326	6.30992	8.99239	4.34827	2.77269	21.23171	1.80759	10.20853	32.47092	1.74841	4.30928	0.07522	2.00697	2.17276	6.76475	8.17253	3.9796	41.78368	29.87828	29.20662	30.59895	18.81128	3.96669	8.13227	0.38958	1.14986	0.57194	18.13161	19.72306
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella	0	0.13751	0	0	0	0	0	0	0	0	2.30824	0	0	0.60414	1.05203	0	0	0	0	0	0	0	0.53381	1.18223	0.15491	0.16918	0	0	0	0	0.74054	1.27093	4.05726	1.6089	0	0	0	0	0	0	0	0.68978	0.71784	0.33351	0	0	0	0	0	0	2.20248	3.26967	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella	0.75582	1.5614	0	0	0	0	0	0	0	0	0	6.23489	5.41115	0	0	0	0	0	0	0	0	0	0	0.08476	2.63291	3.16182	0	0	0	0	0	0.50521	0	0	2.137	1.8763	1.70214	0	0	0	0	0	0	0	2.26141	2.73208	0	0	0	0	1.06624	3.24169	2.87445	0	0	0	0.65287	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides	1.71426	1.7214	7.28076	7.6588	5.29017	5.30729	2.7623	0.92193	0	0	2.34133	0.27414	0.84696	0.8403	1.48569	8.30486	17.14684	15.17786	0	0	1.88127	0.89448	1.98897	5.67982	3.34931	3.43328	1.99189	2.59422	0.13076	0.62349	3.60385	0.20507	4.78451	3.71116	1.27307	1.22503	5.25503	6.18403	5.01331	1.76746	0.00102	1.9829	2.23068	2.6038	2.01632	4.33238	1.35713	1.26346	0.17989	3.19149	12.83153	2.71858	1.02912	1.69009	0.40845	2.34959	3.5996	0.93545
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	1.12432	1.66022	0	0	0	0.20171	1.03341	3.41426	0	0	0	0.28255	0.22678	2.5859	0.79988	2.90904	0	0	0	0	0.82191	0	0.58296	5.286	1.34279	1.99665	0	3.30134	1.79181	0.82329	0.43149	1.13977	0.28681	0.47156	1.6559	0	0	0	0	0	0.01662	3.66144	3.25234	3.52544	0	0	6.66667	4.8452	0	0	3.07028	2.53757	1.0161	1.40012	1.39274	2.54469	1.03653	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	0.06103	0.12254	1.11093	0.6701	9.3137	5.88509	1.60563	3.31486	3.38339	5.83994	0.05144	1.94155	1.65245	1.03015	1.47231	2.18052	0	0	1.51525	12.37027	4.44863	0	1.88468	0.88985	1.97815	4.28687	0	0.59468	0	0.16574	0.35546	1.05532	1.19127	0.41864	0.04103	2.15753	5.37382	0	0.15988	0	0.00135	2.45123	1.97712	1.79203	3.5454	4.55575	0.28536	1.75612	8.91334	5.05139	2.45797	2.51947	0.81943	0.64898	0.56303	0.39215	0	2.33844
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	2.14926	0.94773	0	0	0	0	0	1.52214	0.02021	0.08462	0	0.64137	1.61402	1.36032	0.27113	0	0	0	1.50345	0	0	0.10376	0.61062	2.15039	0.49363	0.60707	0.03689	0.72121	0.54876	0.43538	0.02586	1.08792	0.66619	1.03778	0.00846	0.22524	0	0	0	0.42022	0	0.5793	0.342	0.70432	0	0	0.40087	0.56525	0.21227	0.10481	0.71446	2.50129	2.23043	0	0	0	0.53191	1.16303
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_noname	0	0	0	0	0	0	0	0	0.33217	1.1381	0	0	0	0	0	0	0	0	0.36786	0.01587	0.00115	0	0	0	0.21366	0.08089	0	2.32777	0	0	0	0.04532	0.41749	0.91849	0	0	0	0	0	0	0	0.02878	0.00403	0	0	0	0	0.00108	0	0	0.53969	1.95236	1.56901	0	0	0	0	0.08251
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	1.21829	0.20585	19.48696	0.80052	2.85755	4.16063	0.34718	4.44545	1.02743	2.81371	0.63333	2.26265	6.80055	1.49314	0.69734	7.91896	1.22105	3.96529	3.00867	11.00121	2.66974	2.42889	1.99388	0.47138	1.59906	0.74558	0.40265	5.03075	0.92058	1.18112	2.50073	4.77295	2.4827	2.51946	0.45315	2.02226	0.60935	7.84103	0.29827	0.50955	0	1.76908	2.32077	3.65344	2.55973	1.53804	2.91496	4.76113	7.41249	4.79342	2.14809	1.7972	1.13924	2.26409	1.44367	1.67876	3.12005	1.42354
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	1.19465	1.09081	0.24164	0	4.79629	0.06828	0	1.76721	0.03507	4.49335	2.07076	0	0.11235	0.41595	0.87395	0.02949	0.1102	0	0	0.17786	0.14771	0.26014	3.60146	0.56226	0.2292	0.09673	0.07007	1.26303	0.15925	0.3388	0.06846	0.3638	0.05934	0.324	0.00806	0.18348	0	0	0.376	0.00301	73.30631	10.81262	22.25361	4.17816	0.07645	0.04958	0.78611	0.13484	0	0.02721	1.03587	1.78667	0.17216	9.9335	6.09989	1.00744	0	0.09743
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	5.32552	35.77257	0.07289	0	1.69772	2.77608	2.32745	0.28233	0.91087	0.93769	12.76336	0.06925	0.21161	6.75987	2.56415	13.51902	10.6368	8.15896	2.30596	39.28184	0.01986	0.0322	0.61407	0.11829	7.82583	4.58421	0.17042	1.60006	14.17012	1.27711	0.04087	0.00605	0	0	4.8848	0	0.58427	25.58195	0	0	8.35316	7.49059	3.57875	3.92131	0.06545	0	2.00233	0.31371	0	3.59527	1.52981	1.60458	9.21186	3.24499	77.85078	0.00707	23.03192	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Burkholderiales_noname	0.02837	0.04951	0.09893	0.08326	0	0	0	0	0	1.15057	0	0	0	0	0	0	0	0	0	0	0.01016	0	0	0	0	0	0	0	0	0	0	0	0.25347	0.21301	0	0	0	0	0	0	0	0	0	0.19044	0	0	0	0.03091	0	0	0.72052	1.3742	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila	0.1719	0.40296	1.72983	1.53439	1.72275	0.46145	0	0.10548	0.09286	2.25342	1.09363	0	0	0.30968	0.70911	1.63105	1.54193	3.58106	0.83463	0	0	0	0.18673	1.0356	0.08369	0.01784	0.25889	0	0.25143	0.59332	1.11744	0.64866	3.30643	0.69027	0.73421	2.79491	0	0	0	0	0	0.81501	0.96398	0.73306	0.13279	0.19413	0.90425	0.44776	0	0	2.51594	1.05592	0.26017	0	0.02265	0.92182	0.09572	0.26421
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	0.52146	0.14289	5.8806	10.38599	0.55195	2.50029	6.08338	0.66763	4.11565	2.1356	2.88936	0.49561	0.93631	1.0572	0.18821	3.68993	5.82841	21.08015	0.77259	2.21107	2.89991	12.86138	0.02288	0	0.69035	0.12237	3.37653	0.43197	0	0	12.08962	0.15658	0.34234	0.15992	1.94066	10.49691	14.93699	0.78073	3.1898	0.11413	3.1142	0.14026	0.23002	0.31198	1.11393	1.38236	0.59693	0.70369	1.55547	0.68501	1.93606	0.52487	0.11386	0.26845	0.0738	0.40127	0.18881	5.0915
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella	0.08559	0.00639	1.56216	0.65267	3.40244	0.07886	3.72225	0.02115	0.46512	0.31425	0.35731	0.06467	0.41648	0.09296	0.05021	0.23677	0.20732	0.14862	0.72267	0.90324	0.41999	0.78133	0	0	0.10449	0	0.12571	0.24665	0	0	0.10342	0.00354	0.12274	0.06917	0.13188	0.5898	0.09373	4.67045	0.25387	0	0	0.04416	0.1306	0.26203	0.12184	0.26932	0.02652	0.0027	0.69597	0.27695	1.5582	0.36875	0.19143	0.01794	0.37307	0.07689	0.00341	0.15901
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	0.08583	0.31273	1.05708	0.49079	0.00349	0	0.03401	0.09366	1.97195	0.8001	0.37795	0.96493	0.48984	3.41859	0.05984	2.17586	15.91267	4.22396	11.80837	0.02007	2.39749	0	1.34813	0.09511	0.36524	0.52344	1.01791	0.40362	2.88116	1.01864	0.53533	3.31622	1.21095	0.15972	0.0245	0.51172	0	0.00371	0.11908	2.29319	0.0059	1.31318	0.91514	0.4039	4.08465	0.77133	0.19822	0.30687	2.83451	1.43734	0.32331	0.32455	0.36597	0.30279	0.01341	9.53706	0.0829	0.69561
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname	0.32589	0.17179	1.54274	1.76588	0.07787	1.18265	0.80154	0.90252	1.50298	1.09166	0.1352	1.27577	0.47074	0.97448	0.43341	1.51463	3.03809	1.74155	0.79609	2.84561	0.95354	0	0.60488	0.34251	1.31345	0.69818	0.06352	1.77016	0.39166	0.03656	0.37528	0.23196	0.25151	0.23203	0.40844	0.33672	0.19419	0.78242	0.00913	0.66257	0	0.49043	0.52199	0.45539	0.56301	0.4217	0.36532	0.36359	1.26138	0.87292	2.02203	0.13156	0.4144	0.45565	0.38635	0.40776	0.25111	1.26456
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella	0	0	0.1291	0.14097	0	0	0.04332	0	0	0.62434	0.16609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00369	0	0	0	0	0	0	0	0	0	0.32861	0	0	0	0.04982	0	0	0.00139	0.1113	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes	0.57556	0.17745	0.30158	0.22165	0.39389	0	0	0	0.03832	0.00873	0.13058	0.13097	0.20661	0	0	0.00612	0.03661	0.2222	0.07715	0.02522	0.013	0.04039	0	0	0.00744	0.00434	0	0.43293	0.03098	0.42668	0	0.03648	0	0.05897	0	0.79194	0.10198	6.86846	0	0.10007	0	0.20671	0.01642	0	0	0.00202	0	0	0	0	0.02764	0.10496	0.01759	0.00995	0.00284	0.01229	0.2514	0.00929
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor	0	0	0	0	0.0981	0.07131	0.10886	0	0.04225	0.01775	0.7719	0.00862	0.05343	0.00312	0	0	0	0	0.07177	0	0.60463	0	0.11469	0	0.27912	0.06216	0.02967	0	0	0	0	0	0.07117	0.05961	0	0	0	0.15252	0.03517	0	0	0.06469	0.07669	0.01855	0.0538	0.03164	0	0	0	0.08247	0.24063	0.07353	0.29946	0	0.02874	0.20391	0	0.10212
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus	1.056	0.65181	0	0	0	0	0	0	0	0.07504	0	21.82843	0.2552	0.52278	0.2251	0	0	0	8.73046	0	0	0	0.45977	0.30613	0.09321	0.25614	0.00113	1.67574	0.85795	0.70089	0	0.19422	0	0	0.13124	0	0	0	0.20769	0.98594	0	1.51004	2.35452	0.11691	0	0	0.3823	0.07446	0.00232	0.04216	0.09424	0.07173	0.99765	0	0.22067	0.81875	0.55741	0.23917
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella	0.00679	0	0.06884	0	0	0.08699	0	0.03469	3.40749	0.75088	0.25903	0	0	0.01582	0	0	0.0203	0.0155	0.04748	1.38421	0	0	7.79221	0	0	0	0.20623	0	0.4442	0.1318	0	0.00272	0.02487	0.02552	0	0.05797	0	0	0.2471	1.77904	1.47295	0	0.05656	0.18915	0.00111	0	0	0	0	0	0	0.02259	0	1.01371	0.23535	0.71477	0	0.07715
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania	0.01375	0.02212	0.0173	0	0.01959	0.23636	0	0	0.08541	0.06282	0	0.01366	0	0	0	0	0.02498	0.07318	0.11216	0.20012	0.00843	0	0	0	0	0	0	0.00436	0	0	0	0.00227	0.06594	0.17062	0	0.02433	0	0	0	0	0	0	0	0.03973	0.0129	0	0.05532	0.02893	0	0.06751	0	0.01694	0.00791	0	0	0	0	0.02758
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella	0	0	0	0	0	0	0	0.05261	0	0.14908	0	0	0	0	0	0	0	0	0	0	0	0.18857	0.18519	0	0	0	0	0	0	0	0	0	0	0.07531	0	0	0	0	0	0	0.33897	0.02333	0.23098	0.01681	0	0	0	0	0	0.00839	0	0.00847	0	0.01266	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Imtechella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00143	0	0	0	0	0	0.00609	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris	0.01628	0.32812	0	0	0	0.01135	0	0	0	0	7.91116	0.01336	0.00495	2.50234	4.42082	0.00188	0	0	0.00335	0	0	22.60554	2.26177	1.66002	0.43637	0.53002	0	0.00868	0.0478	0.0037	3.98356	0.46489	4.22468	1.91278	0.03195	0.02052	48.24238	0.01014	0	0.00924	0.00122	1.13418	2.11275	1.54786	0	0.00702	0.22088	5.98227	0.04694	0	8.22253	23.70273	11.97746	9.10303	0.19099	1.14626	0.03034	0.00426
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_rectale	0.42321	2.31644	0	0.00335	0	0.42544	0	1.87741	0	0.0219	0	4.66303	2.37922	14.16291	1.23066	27.6115	2.91068	0	0.00204	0	0.00103	0	0.97616	2.87146	1.53394	5.31617	6.7708	3.70384	0.11033	23.84002	0.00592	8.83634	2.20299	13.93188	0.0171	0	0.35544	0	5.29066	26.10561	0.10962	2.59668	6.81444	21.10245	0	0.006	0.95764	0.37598	6.29361	0.00233	13.23224	10.89846	7.98017	22.83595	0.89433	0	0.68932	9.62612
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_5_1_39BFAA	0	0	3.39466	0	0	0	0	0	0	0	0	0	0	4.85571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86917	0	0	0	0	0	0	0	4.55065	1.69741	0	0	0	0	0	0	0	0	6.97235	2.97775	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_plebeius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54517	0.5746	0.02503	0.09579	0	0.94062	1.0574	2.69386	0	0	0	0	0	0.00103	4.37911	0	0	0	0	0.00391	0.04116	0	0	0	0	0	0	0	3.03199	5.46524	0	0	0	0	0.04647	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.68271	1.8449	0.00195	0.01456	0.04464	4.97831	0.31445	2.02735	1.88977	0.04924	0.01045	14.2032	8.03572	6.76154	5.51195	0.03024	0.01269	0	0.00952	0.01117	5.12382	0.00129	2.71688	5.38984	7.01109	9.16718	0.87236	3.06751	14.74488	10.83814	0	3.46365	9.36858	10.10184	0.31411	0.01359	0	0.00938	0	0	0.04516	14.17476	6.84705	9.11312	0	0.00184	0.20584	5.31248	1.32254	8.27399	0.35249	5.09323	9.57197	24.03149	0.1197	13.579	4.67876	10.59854
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis	0.18735	1.81936	0	0	0	0	12.51499	5.84824	0	0	0	0	0	1.93891	5.61465	0	0	0	0	0	0	0	0	0	4.61158	11.14854	0	2.75885	2.67282	4.41981	0	1.80386	9.55268	3.78765	1.29416	0	0	0	1.97342	0	0.00706	2.08497	2.4337	0	0	0	0.11202	1.82673	0	0	5.08194	4.46691	4.9403	3.1286	0	0	0.87833	2.47163
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii	0	0.01228	0	0	7.89864	0	0	0	0	6.01866	0	0.47645	1.64488	1.16171	0	3.54765	5.72545	5.23405	11.52492	0	5.22805	0	0	2.49627	3.01064	0.75088	0	9.88565	0.60336	2.39949	4.91988	2.95226	0	0	4.18657	0	0	0	0	0	0.05787	0.25349	0	3.0481	0	0	9.16182	6.66427	0	0	3.85024	4.14155	5.19042	2.63423	0	0	3.37088	2.2389
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_unclassified	24.78441	21.24092	0.4883	0.30057	24.45537	7.18398	11.35365	4.44536	1.42402	2.52654	15.4115	1.84034	1.0853	14.40455	26.0892	2.00265	1.67653	1.76566	6.82249	3.10697	18.48943	5.18991	2.3962	20.40963	41.2862	16.30524	1.35678	36.09883	5.11673	3.63326	6.30992	8.99239	4.34827	2.77269	19.14387	1.80759	10.20853	32.47092	1.74841	4.30928	0.07522	2.00697	2.17276	6.76475	8.17253	3.9796	39.73727	29.87828	29.20662	30.59895	18.81128	3.96669	8.13227	0.38958	1.14986	0.57194	18.13161	19.72306
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella|s__Barnesiella_intestinihominis	0.75582	1.5614	0	0	0	0	0	0	0	0	0	6.23489	5.41115	0	0	0	0	0	0	0	0	0	0	0.08476	2.63291	3.16182	0	0	0	0	0	0.50521	0	0	2.137	1.8763	1.70214	0	0	0	0	0	0	0	2.26141	2.73208	0	0	0	0	1.06624	3.24169	2.87445	0	0	0	0.65287	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_unclassified	0	0.13751	0	0	0	0	0	0	0	0	2.13076	0	0	0.5614	0.99496	0	0	0	0	0	0	0	0.45818	0.94981	0.12389	0.13501	0	0	0	0	0.40545	1.15086	3.71794	1.43563	0	0	0	0	0	0	0	0.54485	0.52595	0.30918	0	0	0	0	0	0	2.04179	2.86034	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_merdae	0.89586	1.36289	0	0	5.29017	0	0	0.85437	0	0	2.34133	0	0	0.09883	0.49331	0	0	0	0	0	0	0.56484	0.43398	0.60207	2.57294	3.1987	0.88303	0.51565	0	0	3.12827	0.0766	2.67845	2.66851	1.27307	0.90472	1.6581	6.18403	2.68261	1.45606	0	1.20685	1.29206	2.07453	0.61953	1.81301	1.06277	0.82797	0.17989	3.19149	12.83153	2.71858	0.71272	0	0.40845	2.34959	1.76659	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens	1.12432	1.66022	0	0	0	0.20171	1.03341	3.41426	0	0	0	0.28255	0.22678	2.5859	0.79988	2.90904	0	0	0	0	0.82191	0	0.58296	5.286	1.14915	1.99665	0	3.30134	1.79181	0.82329	0	0.48737	0.28681	0.47156	1.6559	0	0	0	0	0	0.01662	3.66144	3.25234	3.52544	0	0	6.66667	4.8452	0	0	3.07028	2.53757	1.0161	1.40012	1.39274	2.54469	1.03653	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_unclassified	0.06103	0.12254	1.11093	0.6701	9.3137	5.88509	1.60563	3.31486	3.38339	5.83994	0.05144	1.94155	1.65245	1.03015	1.47231	2.18052	0	0	1.51525	12.37027	4.44863	0	1.88468	0.88985	1.97815	4.28687	0	0.59468	0	0.16574	0.35546	1.05532	1.19127	0.41864	0.04103	2.15753	5.37382	0	0.15988	0	0.00135	2.45123	1.97712	1.79203	3.5454	4.55575	0.28536	1.75612	8.91334	5.05139	2.45797	2.51947	0.81943	0.64898	0.56303	0.39215	0	2.33844
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_noname|s__Ruminococcaceae_bacterium_D16	0	0	0	0	0	0	0	0	0.33217	1.1381	0	0	0	0	0	0	0	0	0.36786	0.01587	0.00115	0	0	0	0.21366	0.08089	0	2.32777	0	0	0	0.04532	0.41749	0.91849	0	0	0	0	0	0	0	0.02878	0.00403	0	0	0	0	0.00108	0	0	0.53969	1.95236	1.56901	0	0	0	0	0.08251
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	0.04952	0.3435	4.00418	7.70689	0.00608	21.23798	0.00661	0.95965	3.46083	0.01993	0.59899	0	0.00131	0.42064	0.11969	0.27604	2.31874	2.59268	4.12311	0	1.79173	0.61314	0.07107	0.02247	0.82714	0.23828	0.35755	0.00134	0.37203	0.62988	4.00497	0.4427	0.50395	0.36516	0.06297	0.92231	2.61717	0.00924	9.56769	19.40009	0.01394	0.01017	0.03045	0.03352	0.87764	1.9843	0.01066	0.3001	0.04371	0.00558	1.70202	1.72236	0.57156	0	0.09073	0.91256	0.00132	0.84122
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena	0.1098	0.51603	0	0	0	0	0	1.34978	0	0	0	0.21335	0.55787	0.82611	0.05154	0	0	0	1.10048	0	0	0	0.34823	2.13718	0.36218	0.40546	0.00706	0.18455	0.13299	0.26991	0	0.0923	0.47475	0.49489	0.00846	0	0	0	0	0	0	0.39225	0	0.06302	0	0	0.31111	0.42526	0.21227	0.10481	0.54145	1.71724	1.78292	0	0	0	0	0.09288
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.00428	0	0.06097	0	0	2.77608	2.32745	0.253	0.91087	0.6803	0	0.02527	0.12648	3.04711	0.74834	4.90148	0	0	2.30596	30.33529	0.01986	0	0	0.10685	1.84588	0.59407	0.17042	0.06679	0.6326	0.69087	0	0	0	0	0.93969	0	0	25.58195	0	0	0.00297	0.02298	0.14192	3.6141	0	0	1.67509	0.2325	0	3.59527	1.52981	1.60458	4.20808	1.28211	69.17387	0.00707	1.20945	0
